confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
green,0.42000000000000004,0.42000000000000004,1.0,0.5711904761904762,2,1
banana,0.8333333333333333,1.0,0.85,0.8966666666666667,1,1
look,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
Folder Number:  6000
Accuracy:  0.6295833333333333
F1-Score:  0.7461904761904763
Precision:  0.7102083333333333
Recall:  0.9166666666666665
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8099999999999999,0.8083333333333332,0.9333333333333332,0.8504761904761905,1,1
like,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
salad,0.27166666666666667,0.39666666666666667,0.9,0.5188095238095237,1,1
corn,0.325,0.325,1.0,0.480952380952381,1,1
cucumb,0.26999999999999996,0.42000000000000004,0.8166666666666667,0.5261904761904762,1,1
green,0.29500000000000004,0.29500000000000004,1.0,0.44380952380952376,2,1
banana,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
look,1.0,1.0,1.0,1.0,1,0
Folder Number:  6000
Accuracy:  0.594375
F1-Score:  0.7141964285714286
Precision:  0.6556249999999999
Recall:  0.9354166666666667
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.93,1.0,0.8999999999999998,0.9400000000000001,1,1
like,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
salad,1.0,1.0,1.0,1.0,1,1
corn,0.28500000000000003,0.30500000000000005,0.9666666666666666,0.4488095238095238,1,1
cucumb,0.28833333333333333,0.44666666666666666,0.8666666666666666,0.5504761904761903,1,1
green,0.975,1.0,0.9666666666666666,0.9800000000000001,2,1
banana,0.31666666666666665,0.35,0.9666666666666666,0.4871428571428571,1,1
look,0.75,1.0,0.85,0.9066666666666666,1,0
Folder Number:  6000
Accuracy:  0.686875
F1-Score:  0.7866369047619048
Precision:  0.7627083333333333
Recall:  0.9354166666666666
confFiles/spoken/spoken_4_stemmed_stop.conf
