confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
F1-Score:  0.8541666666666667
Precision:  0.8789583333333333
Recall:  0.8979166666666666
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8866666666666667,0.8833333333333332,0.9333333333333332,0.8933333333333333,1,1
like,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
salad,0.95,1.0,0.9333333333333332,0.96,1,1
corn,0.4533333333333333,0.46499999999999997,0.9333333333333332,0.5895238095238095,1,1
cucumb,0.3166666666666667,0.44000000000000006,0.85,0.5538095238095238,1,1
green,0.48999999999999994,0.5233333333333333,0.9666666666666666,0.6542857142857142,2,1
banana,0.8,1.0,0.8333333333333333,0.8800000000000001,1,1
look,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
Folder Number:  6000
Accuracy:  0.7120833333333334
